2022-07-19 18:22:15 | INFO | web_testcase.api.test_login | test_login.py | [line:26] : 测试接口：乐迪长租登录
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:100] : 响应结果：{'code': '00000', 'message': '成功', 'data': {'total': 7, 'list': [{'id': 78, 'merchantNo': '10000055', 'name': 'API-test', 'linkPhone': '19180939001', 'bikeNum': 0, 'state': 1}, {'id': 77, 'merchantNo': '10000054', 'name': '乐迪租车平台测试商户', 'linkPhone': '19180930619', 'bikeNum': 1, 'state': 1}, {'id': 76, 'merchantNo': '10000053', 'name': '云旅租车测试商户', 'linkPhone': '18869879782', 'bikeNum': 3, 'state': 1}, {'id': 74, 'merchantNo': '10000051', 'name': '哈哈哈', 'linkPhone': '18611560222', 'bikeNum': 1, 'state': 0}, {'id': 73, 'merchantNo': '10000050', 'name': '其他商户', 'linkPhone': '18681691784', 'bikeNum': 0, 'state': 0}, {'id': 72, 'merchantNo': '10000049', 'name': '重庆商户', 'linkPhone': '19180931001', 'bikeNum': 1, 'state': 0}, {'id': 71, 'merchantNo': '10000048', 'name': 'xzh商户', 'linkPhone': '13845123698', 'bikeNum': 4, 'state': 1}]}}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:36] : 测试接口：1-3商户列表查询
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:75] : 我是depends_data：{'merchantNo': '10000055', 'name': 'API-test', 'phone': '19180939001', 'state': 1}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:76] : 我是depends_data类型：<class 'dict'>
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:93] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjoyOH0.dxZNyq5-zYoxSQbBy0Qi3oge9tSmBX3wyZ-pl6isK6Y'}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:94] : 请求路径：https://dev.rent.ledear.cn:28000/rent-api/merchant/platform/merchant/list?page=1&pageSize=10&merchantNo=10000055&name=API-test&phone=19180939001&state=1
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:99] : 请求参数：None
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:100] : 响应结果：{'code': '00000', 'message': '成功', 'data': {'total': 1, 'list': [{'id': 78, 'merchantNo': '10000055', 'name': 'API-test', 'linkPhone': '19180939001', 'bikeNum': 0, 'state': 1}]}}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:36] : 测试接口：1-4查看商户详情
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:75] : 我是depends_data：{'id': 78}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:76] : 我是depends_data类型：<class 'dict'>
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:93] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjoyOH0.dxZNyq5-zYoxSQbBy0Qi3oge9tSmBX3wyZ-pl6isK6Y'}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:94] : 请求路径：https://dev.rent.ledear.cn:28000/rent-api/merchant/platform/merchant/merchant-detail?id=78
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:99] : 请求参数：None
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:100] : 响应结果：{'code': '00000', 'message': '成功', 'data': {'id': 78, 'merchantNo': '10000055', 'name': 'API-test', 'linkPhone': '19180939001', 'linkMan': 'API', 'bikeNum': 0, 'state': 1, 'operateCycle': 2, 'operateStartTime': '09:00', 'operateEndTime': '22:00', 'imgUrl': 'merchant/merchant/img/9ebbd463-a64a-4437-9246-f6ed732baf7f.jpg', 'deposit': 999999, 'percentage': 99.99, 'memberNo': 'ld32207191747475729', 'memberName': 'API通联', 'position': {'lon': 104.04446, 'lat': 30.557735}, 'createTime': '2022-07-19 18:30:34', 'withdrawalAmount': 0, 'frozenAmount': 0, 'province': '四川省', 'city': '成都市', 'area': '武侯区', 'address': '四川省成都市武侯区石羊街道因材施教教育(高新大源校区)清凤时代城', 'bizChanged': False, 'imgOssUrl': 'https://test.static.ledear.cn/merchant/merchant/img/9ebbd463-a64a-4437-9246-f6ed732baf7f.jpg?Expires=1658230219&OSSAccessKeyId=LTAI5tLC3xKWsnzq9jz2fQsL&Signature=Uw2x%2BVcEImj5O4YMiz2Ayhb5IIM%3D', 'bikeModelInfoVoList': []}}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:36] : 测试接口：1-5商户详情停运商户
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:75] : 我是depends_data：{'id': 78}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:76] : 我是depends_data类型：<class 'dict'>
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:93] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjoyOH0.dxZNyq5-zYoxSQbBy0Qi3oge9tSmBX3wyZ-pl6isK6Y', 'Content-Length': '13'}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:94] : 请求路径：https://dev.rent.ledear.cn:28000/rent-api/merchant/platform/merchant/update-status?id=78
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:97] : 请求参数：{"status": 0}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:100] : 响应结果：{'code': '00000', 'message': '成功'}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:36] : 测试接口：1-6商户详情开启商户
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:75] : 我是depends_data：{'id': 78}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:76] : 我是depends_data类型：<class 'dict'>
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:93] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjoyOH0.dxZNyq5-zYoxSQbBy0Qi3oge9tSmBX3wyZ-pl6isK6Y', 'Content-Length': '13'}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:94] : 请求路径：https://dev.rent.ledear.cn:28000/rent-api/merchant/platform/merchant/update-status?id=78
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:97] : 请求参数：{"status": 1}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:100] : 响应结果：{'code': '00000', 'message': '成功'}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:36] : 测试接口：1-7商户详情修改经营信息
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:75] : 我是depends_data：{'id': 78}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:76] : 我是depends_data类型：<class 'dict'>
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:93] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjoyOH0.dxZNyq5-zYoxSQbBy0Qi3oge9tSmBX3wyZ-pl6isK6Y', 'Content-Length': '237'}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:94] : 请求路径：https://dev.rent.ledear.cn:28000/rent-api/merchant/platform/merchant/base-info?id=78
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:97] : 请求参数：{"name": "API-test1", "linkMan": "API1", "linkPhone": 19180939002, "operateCycle": 1, "deposit": 1000001, "imgUrl": "merchant/merchant/img/1b455211-c5e5-4ba0-b3c4-8336bd754ee8.jpg", "operateStartTime": "09:30", "operateEndTime": "22:30"}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:100] : 响应结果：{'code': '00000', 'message': '成功'}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:36] : 测试接口：1-8商户详情修改分账信息
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:75] : 我是depends_data：{'id': 78}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:76] : 我是depends_data类型：<class 'dict'>
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:93] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjoyOH0.dxZNyq5-zYoxSQbBy0Qi3oge9tSmBX3wyZ-pl6isK6Y', 'Content-Length': '104'}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:94] : 请求路径：https://dev.rent.ledear.cn:28000/rent-api/merchant/platform/merchant/bill-info?id=78
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:97] : 请求参数：{"memberNo": "ld32207191809184216", "memberName": "API更换通联", "percentage": "100.00"}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:100] : 响应结果：{'code': '00000', 'message': '成功'}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:36] : 测试接口：1-9商户详情修改营业位置
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:75] : 我是depends_data：{'id': 78}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:76] : 我是depends_data类型：<class 'dict'>
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:93] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjoyOH0.dxZNyq5-zYoxSQbBy0Qi3oge9tSmBX3wyZ-pl6isK6Y', 'Content-Length': '358'}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:94] : 请求路径：https://dev.rent.ledear.cn:28000/rent-api/merchant/platform/merchant/region-info?id=78
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:97] : 请求参数：{"address": "四川省成都市武侯区石羊街道剑南大道中段成都高新技术产业开发区(南区)", "area": "武侯区", "city": "成都市", "position": {"lon": "104.046356", "lat": "30.549605"}, "province": "四川省"}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:100] : 响应结果：{'code': '00000', 'message': '成功'}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:36] : 测试接口：1-10商户列表再次获取数据
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:93] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjoyOH0.dxZNyq5-zYoxSQbBy0Qi3oge9tSmBX3wyZ-pl6isK6Y'}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:94] : 请求路径：https://dev.rent.ledear.cn:28000/rent-api/merchant/platform/merchant/list?page=1&pageSize=10
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:99] : 请求参数：None
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:100] : 响应结果：{'code': '00000', 'message': '成功', 'data': {'total': 7, 'list': [{'id': 78, 'merchantNo': '10000055', 'name': 'API-test1', 'linkPhone': '19180939002', 'bikeNum': 0, 'state': 1}, {'id': 77, 'merchantNo': '10000054', 'name': '乐迪租车平台测试商户', 'linkPhone': '19180930619', 'bikeNum': 1, 'state': 1}, {'id': 76, 'merchantNo': '10000053', 'name': '云旅租车测试商户', 'linkPhone': '18869879782', 'bikeNum': 3, 'state': 1}, {'id': 74, 'merchantNo': '10000051', 'name': '哈哈哈', 'linkPhone': '18611560222', 'bikeNum': 1, 'state': 0}, {'id': 73, 'merchantNo': '10000050', 'name': '其他商户', 'linkPhone': '18681691784', 'bikeNum': 0, 'state': 0}, {'id': 72, 'merchantNo': '10000049', 'name': '重庆商户', 'linkPhone': '19180931001', 'bikeNum': 1, 'state': 0}, {'id': 71, 'merchantNo': '10000048', 'name': 'xzh商户', 'linkPhone': '13845123698', 'bikeNum': 4, 'state': 1}]}}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:36] : 测试接口：1-11商户列表再次查询
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:75] : 我是depends_data：{'merchantNo': '10000055', 'name': 'API-test1', 'phone': '19180939002', 'state': 1}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:76] : 我是depends_data类型：<class 'dict'>
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:93] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjoyOH0.dxZNyq5-zYoxSQbBy0Qi3oge9tSmBX3wyZ-pl6isK6Y'}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:94] : 请求路径：https://dev.rent.ledear.cn:28000/rent-api/merchant/platform/merchant/list?page=1&pageSize=10&merchantNo=10000055&name=API-test1&phone=19180939002&state=1
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:99] : 请求参数：None
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:100] : 响应结果：{'code': '00000', 'message': '成功', 'data': {'total': 1, 'list': [{'id': 78, 'merchantNo': '10000055', 'name': 'API-test1', 'linkPhone': '19180939002', 'bikeNum': 0, 'state': 1}]}}
2022-07-19 18:30:19 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:36] : 测试接口：2-1商户通知全部商户发布文本系统通知
2022-07-19 18:30:20 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:93] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjoyOH0.dxZNyq5-zYoxSQbBy0Qi3oge9tSmBX3wyZ-pl6isK6Y', 'Content-Length': '217'}
2022-07-19 18:30:20 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:94] : 请求路径：https://dev.rent.ledear.cn:28000/rent-api/merchant/platform/merchant-notify/push-notify
2022-07-19 18:30:20 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:97] : 请求参数：{"title": "这是一个API全部商户文本系统通知", "notifyType": 1, "contentType": 1, "pushRange": 1, "content": "这是一个API文本内容"}
2022-07-19 18:30:20 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:100] : 响应结果：{'code': '00000', 'message': '成功'}
2022-07-19 18:30:20 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:36] : 测试接口：2-2商户通知获取列表数据
2022-07-19 18:30:20 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:93] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjoyOH0.dxZNyq5-zYoxSQbBy0Qi3oge9tSmBX3wyZ-pl6isK6Y'}
2022-07-19 18:30:20 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:94] : 请求路径：https://dev.rent.ledear.cn:28000/rent-api/merchant/platform/merchant-notify/list?page=1&pageSize=10
2022-07-19 18:30:20 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:99] : 请求参数：None
2022-07-19 18:30:20 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:100] : 响应结果：{'code': '00000', 'message': '成功', 'data': {'total': 4, 'list': [{'id': 45, 'title': '这是一个API全部商户文本系统通知', 'notifyType': 1, 'operator': '测试专用角色-乐迪测试机', 'pushTime': '2022-07-19 18:30:19', 'totalNum': 7, 'readNum': 0}, {'id': 44, 'title': '精研技术，时刻焕新品牌活力', 'notifyType': 1, 'operator': '测试专用角色-潘洪鑫', 'pushTime': '2022-07-11 13:57:49', 'totalNum': 1, 'readNum': 1}, {'id': 43, 'title': '雅迪为中国智造冠能', 'notifyType': 2, 'operator': '测试专用角色-潘洪鑫', 'pushTime': '2022-07-11 13:42:48', 'totalNum': 3, 'readNum': 2}, {'id': 42, 'title': '无惧低温，与冰雪共舞', 'notifyType': 4, 'operator': '测试专用角色-潘洪鑫', 'pushTime': '2022-07-11 13:40:21', 'totalNum': 1, 'readNum': 1}]}}
2022-07-19 18:30:20 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:36] : 测试接口：2-3商户通知列表系统通知数据查询
2022-07-19 18:30:20 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:75] : 我是depends_data：{'title': '这是一个API全部商户文本系统通知', 'notifyType': 1}
2022-07-19 18:30:20 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:76] : 我是depends_data类型：<class 'dict'>
2022-07-19 18:30:20 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:93] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjoyOH0.dxZNyq5-zYoxSQbBy0Qi3oge9tSmBX3wyZ-pl6isK6Y'}
2022-07-19 18:30:20 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:94] : 请求路径：https://dev.rent.ledear.cn:28000/rent-api/merchant/platform/merchant-notify/list?page=1&pageSize=10&operatorId=19&title=%E8%BF%99%E6%98%AF%E4%B8%80%E4%B8%AAAPI%E5%85%A8%E9%83%A8%E5%95%86%E6%88%B7%E6%96%87%E6%9C%AC%E7%B3%BB%E7%BB%9F%E9%80%9A%E7%9F%A5&notifyType=1
2022-07-19 18:30:20 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:99] : 请求参数：None
2022-07-19 18:30:20 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:100] : 响应结果：{'code': '00000', 'message': '成功', 'data': {'total': 0, 'list': []}}
2022-07-19 18:30:20 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:36] : 测试接口：2-4商户通知列表系统通知详情
2022-07-19 18:30:20 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:36] : 测试接口：2-5商户通知列表系统通知删除
2022-07-19 18:30:20 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:36] : 测试接口：2-6商户通知按区域发布图片营销通知
